NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;--;;;0.0000;0.0000;140;0.0000;1266;0;7.6000;67;2;0;140;0;95;0;1250;0;0;0
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;Si;;;548.9361;245.3900;173;6607.0921;4657;1;3.8003;54;1;24;173;0;153;0;4025;1;0;0
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;No;177.554;1.09742;161.7916;83.3578;6450;973.5286;75318;11;8.4559;425;79;38;6432;18;6159;4;72873;11;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;No;178.018;1.13614;156.6868;83.8359;6487;960.7471;74331;9;8.6132;405;74;39;6468;19;6201;1;71997;9;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;--;;;0.0000;0.0000;129;0.0000;1205;0;7.2391;68;2;1;129;0;86;0;1188;0;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;Si;;;486.5248;190.0709;134;6486.5248;4572;1;3.0503;54;1;21;134;0;120;0;3933;1;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;No;177.87;1.18077;150.6385;83.6421;6472;946.7637;73250;8;8.7245;411;69;40;6455;17;6198;2;71056;8;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;--;;;0.0000;0.0000;134;0.0000;1190;0;7.5149;59;3;1;134;0;88;0;1171;0;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;Si;;;482.2695;205.6737;145;6662.4113;4696;1;3.4380;48;2;19;145;0;139;0;4042;1;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;--;;;0.0000;0.0000;136;0.0000;1163;0;7.5916;53;3;1;136;0;87;0;1146;0;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;Si;;;483.6879;222.6950;157;6777.3049;4778;0;3.5947;57;2;13;157;0;149;0;4145;0;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;No;184.613;1.23893;149.0101;83.6808;6475;930.2084;71966;11;8.7768;395;69;39;6459;16;6124;2;69787;11;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;No;196.716;1.34322;146.4512;84.7664;6559;919.4042;71130;11;9.0302;387;62;33;6543;16;6227;2;68969;11;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;--;;;0.0000;0.0000;141;0.0000;1146;0;7.5288;56;3;1;141;0;85;0;1129;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;Si;;;476.5957;258.1560;182;6774.4680;4776;0;4.6310;53;1;11;182;0;192;0;4146;0;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;--;;;0.0000;0.0000;137;0.0000;1162;0;6.8122;48;6;1;137;0;78;0;1145;0;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;Si;;;452.4822;248.2269;175;6590.0709;4646;0;4.6933;49;1;9;175;0;189;0;4027;0;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;No;205.554;1.46646;140.1703;83.6421;6472;877.1954;67862;13;9.3662;383;60;32;6454;18;6174;2;65926;13;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;No;203.904;1.54213;132.2222;81.5355;6309;831.8979;64357;13;9.5625;368;55;29;6294;15;5977;1;62503;12;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;--;;;0.0000;0.0000;145;0.0000;1138;0;7.0599;44;6;1;145;0;79;0;1119;0;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;Si;;;451.0638;253.9007;179;6339.0070;4468;1;4.7236;47;1;8;179;0;182;0;3852;1;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;No;196.192;1.58134;124.0674;78.4338;6069;786.9622;60881;12;9.5167;343;52;25;6056;13;5627;1;59127;11;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;--;;;0.0000;0.0000;137;0.0000;1056;0;7.2464;43;7;1;137;0;75;0;1035;0;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;Si;;;449.6453;303.5460;214;6119.1489;4313;1;5.9717;50;1;9;214;0;228;0;3817;1;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;--;;;0.0000;0.0000;148;0.0000;1003;0;8.0122;38;7;0;148;0;79;0;986;0;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;Si;;;466.6666;296.4539;209;6090.7801;4293;1;5.9085;48;1;9;209;0;226;0;3824;1;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;No;183.44;1.60675;114.1678;72.8508;5637;731.5713;56594;13;9.3010;348;42;20;5628;9;5110;2;54950;12;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;No;167.491;1.62467;103.0922;66.9964;5184;696.6902;53892;16;9.2090;317;43;14;5176;8;4825;1;52390;15;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;--;;;0.0000;0.0000;139;0.0000;955;0;7.4389;37;6;0;139;0;70;0;941;0;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;Si;;;428.3687;276.5957;195;6001.4184;4230;1;5.5278;49;0;7;195;0;210;0;3798;1;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;--;;;0.0000;0.0000;133;0.0000;953;0;7.0288;33;6;0;133;0;66;0;939;0;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;Si;;;404.2553;260.9929;184;5910.6382;4166;1;5.5007;41;0;9;184;0;206;0;3744;1;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;No;164.443;1.64288;100.0939;65.3292;5055;684.1930;52928;13;9.0584;304;39;12;5047;8;4662;1;51465;12;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;No;158.877;1.67943;94.6014;61.6847;4773;652.3620;50463;15;8.8403;293;39;12;4766;7;4335;1;49034;14;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;--;;;0.0000;0.0000;129;0.0000;919;0;6.8508;30;5;0;129;0;62;0;905;0;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;Si;;;367.3758;218.4397;154;5571.6312;3927;1;4.4160;40;0;9;154;0;155;0;3509;1;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;Si;;;336.1702;204.2553;144;5492.1985;3870;2;4.0965;38;0;9;144;0;141;0;3440;2;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;No;148.219;1.73376;85.4902;56.5282;4374;612.5312;47379;17;8.6947;281;36;11;4369;5;4002;2;46035;16;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;--;;;0.0000;0.0000;124;0.0000;827;0;7.6261;32;3;0;124;0;62;0;813;0;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;--;;;0.0000;0.0000;94;0.0000;709;0;6.5903;25;3;0;94;0;46;0;698;0;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;Si;;;314.8936;197.1631;139;5697.8723;4015;2;4.1065;29;0;10;139;0;148;0;3602;2;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;No;135.668;1.78866;75.8491;50.6867;3922;570.0381;44093;15;8.4347;255;36;10;3915;7;3611;2;42820;15;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;No;123.131;1.81305;67.9139;45.6335;3531;537.0181;41539;14;8.0069;263;37;12;3524;7;3228;2;40326;14;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;--;;;0.0000;0.0000;95;0.0000;660;0;7.3846;21;3;0;95;0;48;0;650;0;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;Si;;;235.4609;146.0992;103;5483.6879;3864;2;2.9812;26;0;9;103;0;103;0;3453;2;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;--;;;0.0000;0.0000;77;0.0000;628;0;6.6343;20;3;0;77;0;41;0;618;0;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;Si;;;219.8581;170.2127;120;5382.9787;3793;2;2.8249;27;2;10;120;0;95;0;3361;2;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;No;111.21;1.83087;60.7413;41.3170;3197;519.6874;40196;16;7.4625;247;37;14;3190;7;2909;3;39007;15;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;No;97.4112;1.82548;53.3619;36.0958;2793;498.2341;38538;14;6.7992;239;32;12;2783;10;2539;3;37374;13;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;--;;;0.0000;0.0000;70;0.0000;554;0;6.9853;18;4;0;70;0;38;0;544;0;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;Si;;;195.7446;151.7730;107;5106.3829;3597;3;2.5966;32;2;12;107;0;82;0;3155;3;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;Si;;;188.6524;143.2624;101;4853.9007;3419;3;2.3061;32;2;10;101;0;69;0;2989;3;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;No;93.4884;1.82535;51.2165;34.7647;2690;487.6366;37717;15;6.6823;238;31;10;2679;11;2440;4;36560;14;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;--;;;0.0000;0.0000;70;0.0000;542;0;7.5188;21;4;0;70;0;40;0;532;0;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;--;;;0.0000;0.0000;62;0.0000;518;0;7.6772;21;4;0;62;0;39;0;508;0;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;Si;;;181.5602;148.9361;105;4747.5177;3344;3;2.6731;31;2;9;105;0;78;0;2915;3;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;No;86.8077;1.79118;48.4638;32.9166;2547;474.5966;36709;14;6.4968;226;31;11;2537;10;2308;4;35574;13;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;No;74.6451;1.72722;43.2168;28.9619;2241;457.7441;35409;10;5.5497;204;27;12;2233;8;1898;3;34245;9;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;--;;;0.0000;0.0000;49;0.0000;479;0;6.3694;17;3;0;49;0;30;0;471;0;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;Si;;;178.7234;131.9148;93;4428.3687;3120;2;2.4654;31;2;11;93;0;66;0;2675;2;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;--;;;0.0000;0.0000;44;0.0000;443;0;6.6820;16;3;0;44;0;29;0;434;0;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;Si;;;156.0283;117.7304;83;4059.5744;2860;2;2.2794;36;2;11;83;0;54;0;2367;2;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;No;63.6138;1.65011;38.5513;25.1624;1947;442.1840;34202;13;5.0023;189;23;13;1940;7;1649;3;33013;12;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;No;54.7283;1.65484;33.0717;22.2804;1724;430.1650;33264;21;4.5401;171;18;17;1714;10;1453;4;32072;20;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;--;;;0.0000;0.0000;35;0.0000;411;0;4.7264;17;1;0;35;0;19;0;402;0;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;Si;;;126.2411;89.3617;63;3865.2482;2723;2;1.6555;38;2;10;63;0;37;0;2233;2;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;--;;;0.0000;0.0000;29;0.0000;395;0;3.8961;17;1;0;29;0;15;0;385;0;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;Si;;;95.0354;49.6453;35;3714.8936;2616;3;1.5116;36;0;10;35;0;32;0;2115;2;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;No;48.6803;1.66229;29.2850;19.4243;1503;421.3639;32586;18;4.0246;149;18;18;1493;10;1260;3;31364;18;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;--;;;0.0000;0.0000;25;0.0000;388;0;4.2440;17;0;0;25;0;16;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;Si;;;89.3617;43.9716;31;3547.5177;2499;2;1.5060;35;0;10;31;0;30;0;1991;1;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;No;44.0609;1.69365;26.0153;17.2660;1336;422.1523;32651;14;3.7979;147;16;18;1329;7;1190;3;31398;14;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.0147;1.68532;24.9297;16.4518;1273;422.0618;32645;13;3.6892;141;12;18;1267;6;1157;2;31403;13;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;--;;;0.0000;0.0000;24;0.0000;390;0;3.9578;12;0;0;24;0;15;0;379;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;89.3617;45.3900;32;3592.9078;2531;2;1.5408;34;0;12;32;0;31;0;2011;1;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;21;0.0000;407;0;3.5354;9;0;0;21;0;14;0;396;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;76.5957;32.6241;23;3642.5531;2566;2;1.0859;35;0;12;23;0;22;0;2025;1;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.3577;1.69716;23.7795;15.5471;1203;425.4349;32904;15;3.4948;143;12;17;1197;6;1104;2;31632;15;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.245;1.64386;21.4404;14.2548;1103;430.4751;33292;17;3.1506;141;15;16;1095;8;1004;2;31913;17;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;415;0;3.7594;8;0;0;23;0;15;0;399;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;78.0141;46.8085;33;3826.9503;2696;2;1.4527;36;0;12;33;0;31;0;2133;1;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;80.8510;38.2978;27;3619.8581;2551;1;1.2948;34;0;12;27;0;26;0;2008;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.7215;1.59075;19.9412;13.3889;1036;415.6129;32145;14;2.7698;147;14;17;1029;7;851;2;30783;14;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;435;0;3.0952;8;1;0;22;0;13;0;420;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;389;0;2.9491;6;1;0;16;0;11;0;373;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;92.1985;36.8794;26;3242.5531;2285;1;1.4550;33;0;13;26;0;26;0;1787;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.1907;1.49562;17.5116;10.7912;835;367.7823;28452;6;2.5213;137;11;10;831;4;686;1;27242;6;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.3761;1.4424;16.2063;9.8607;763;367.9374;28464;6;2.3104;145;13;7;760;3;628;0;27176;6;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;401;0;3.9267;6;1;0;24;0;15;0;382;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;99.2907;45.3900;32;3236.8794;2282;0;1.8561;34;0;12;32;0;32;0;1724;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;389;0;3.2432;8;1;0;22;0;12;0;370;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;103.5460;45.3900;32;3293.6170;2322;0;1.8594;30;0;12;32;0;32;0;1721;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.7045;1.38109;14.9914;8.7493;677;358.8779;27760;9;2.2859;144;16;11;674;3;605;0;26458;9;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.3462;1.34136;14.4228;8.4779;656;356.7584;27594;11;2.1823;140;16;13;652;4;573;0;26246;11;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;390;0;3.2432;8;1;0;22;0;12;0;370;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;112.0567;43.9716;31;3242.5531;2286;0;1.8300;29;0;11;31;0;31;0;1694;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;376;0;3.3898;9;1;0;22;0;12;0;354;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;112.0567;43.9716;31;3236.8794;2282;0;1.8257;33;0;14;31;0;31;0;1698;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;17.8887;1.27222;14.0609;8.2323;637;355.4402;27490;13;2.1754;131;14;14;633;4;567;0;26051;13;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;18;0.0000;358;0;2.3599;10;1;0;18;0;8;0;339;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;120.5673;31.2056;22;3147.5177;2219;0;1.3084;35;0;13;22;0;21;0;1605;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.7978;1.20196;13.1433;7.1855;556;342.8008;26511;14;1.9093;123;11;15;552;4;478;1;25074;14;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3497;1.17995;12.1611;6.5523;507;360.1961;27855;16;1.8698;124;14;17;501;6;490;1;26243;16;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;17;0.0000;360;0;2.3669;9;0;0;17;0;8;0;338;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;119.1489;42.5531;30;3419.8581;2411;0;1.8540;34;0;12;30;0;32;0;1726;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;18;0.0000;401;0;2.3873;10;0;0;18;0;9;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;136.1702;55.3191;39;4028.3687;2840;0;1.9939;33;0;12;39;0;39;0;1956;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.8771;1.15;12.9366;6.7203;520;407.3030;31497;19;1.6874;138;18;20;511;9;499;1;29614;18;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9332;1.10124;12.6522;6.3455;491;409.5000;31665;21;1.5333;133;16;20;482;9;456;1;29785;20;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;10;0.0000;397;0;1.0695;10;0;0;10;0;4;0;374;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;136.1702;53.9007;38;4197.1631;2958;1;1.9608;36;1;13;38;0;39;0;1988;1;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;10;0.0000;434;0;0.7317;6;0;0;10;0;3;0;410;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;168.7943;58.1560;41;4263.8297;3005;1;2.0478;35;2;17;41;0;42;0;2050;1;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.3258;1.05864;12.5876;6.2421;483;424.0004;32789;19;1.4467;123;14;22;473;10;445;1;30811;18;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;9;0.0000;435;0;0.7282;6;0;0;9;0;3;0;412;0;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;188.6524;68.0851;48;4320.5673;3045;1;2.3946;37;2;20;48;0;50;0;2087;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8247;1.0294;12.4584;5.9448;460;423.5739;32755;20;1.3850;127;15;27;450;10;425;2;30811;19;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.0964;0.96196;12.5747;5.8285;451;425.3832;32898;17;1.3080;128;15;26;441;10;403;2;30948;16;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;9;0.0000;434;0;0.7299;5;0;0;9;0;3;0;411;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;195.7446;68.0851;48;4347.5177;3064;1;2.3946;33;2;20;48;0;50;0;2087;1;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;477;0;1.3304;4;0;0;9;0;6;0;451;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;215.6028;89.3617;63;4862.4113;3427;1;2.9703;30;2;20;63;0;66;0;2221;1;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;11.9666;0.881848;13.5698;5.9578;461;442.0160;34188;14;1.2990;136;19;26;451;10;415;1;32011;13;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.379;0.822876;13.8283;5.6088;434;449.3954;34758;15;1.2103;129;19;24;424;10;393;1;32541;14;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;10;0.0000;502;0;1.6771;4;0;0;10;0;8;0;477;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;238.2978;76.5957;54;4944.6808;3485;1;2.4568;31;3;24;54;0;54;0;2197;1;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;--;;;0.0000;0.0000;11;0.0000;514;0;1.6360;5;0;0;10;1;8;0;489;0;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;Si;;;234.0425;80.8510;57;5120.5673;3609;1;2.5766;37;4;25;57;0;58;0;2250;1;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;No;11.7207;0.805431;14.5520;6.2162;481;461.6342;35708;12;1.3740;117;17;25;474;7;457;1;33321;12;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;No;11.7859;0.793012;14.8622;6.3067;488;463.3013;35840;9;1.3779;119;18;27;481;7;459;1;33376;9;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;--;;;0.0000;0.0000;11;0.0000;503;0;1.6771;4;0;0;10;1;8;0;477;0;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;Si;;;243.9716;82.2695;58;5472.3404;3857;1;2.8025;36;3;22;58;0;66;0;2354;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;No;11.8369;0.808393;14.6425;6.3455;491;467.1526;36138;9;1.3430;129;20;32;485;6;450;2;33647;9;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;--;;;0.0000;0.0000;11;0.0000;502;0;1.6736;5;0;0;10;1;8;0;478;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;Si;;;248.2269;110.6382;78;5763.1205;4062;1;3.0819;39;2;20;78;0;76;0;2465;1;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;--;;;0.0000;0.0000;11;0.0000;519;0;1.6194;6;0;0;10;1;8;0;494;0;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;Si;;;242.5531;120.5673;85;5872.3404;4139;1;3.2609;38;2;19;85;0;81;0;2483;1;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;No;13.0082;0.867703;14.9914;6.5135;504;473.2009;36608;7;1.3678;132;25;31;498;6;464;2;34063;7;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;No;14.7094;0.936766;15.7022;6.7461;522;484.0180;37447;5;1.4169;139;31;34;516;6;492;2;34859;5;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;--;;;0.0000;0.0000;13;0.0000;539;0;1.9380;6;0;0;12;1;10;0;516;0;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;Si;;;268.0851;127.6595;90;6079.4326;4285;1;3.4212;38;2;21;90;0;87;0;2542;1;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;--;;;0.0000;0.0000;14;0.0000;613;0;1.6892;7;0;1;13;1;10;0;592;0;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;Si;;;295.0354;126.2411;89;6375.8865;4494;1;3.2294;44;2;24;89;0;88;0;2724;1;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;No;16.0644;0.968083;16.5940;7.6120;589;496.9675;38449;5;1.5994;150;27;34;584;5;570;2;35758;5;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;No;17.1125;0.97577;17.5374;8.2194;636;509.4389;39413;6;1.6924;153;29;35;631;5;615;3;36510;6;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;--;;;0.0000;0.0000;13;0.0000;664;0;1.2480;11;1;1;12;1;8;0;641;0;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;Si;;;331.9148;161.7021;114;6865.2482;4839;1;3.2861;44;1;25;114;0;95;0;2890;1;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;No;17.4219;0.963587;18.0802;8.3357;645;519.1834;40160;13;1.6742;166;27;35;638;7;619;3;37140;13;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;--;;;0.0000;0.0000;12;0.0000;680;0;1.2177;12;1;1;12;0;8;0;657;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;Si;;;331.9148;153.1914;108;6890.7801;4857;1;3.2325;40;0;36;108;0;93;0;2876;1;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;--;;;0.0000;0.0000;13;0.0000;687;0;1.5015;11;2;1;13;0;10;0;666;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;Si;;;358.8652;161.7021;114;6611.3475;4661;0;3.1328;41;0;43;114;0;88;0;2809;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;No;18.0175;0.943264;19.1012;8.5554;662;512.6698;39641;28;1.7050;173;26;35;655;7;622;3;36630;26;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;No;18.5518;0.917831;20.2126;8.2970;642;488.5542;37745;58;1.7724;172;25;27;634;8;617;3;34924;56;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;--;;;0.0000;0.0000;14;0.0000;652;0;1.9048;12;2;1;14;0;12;0;630;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;Si;;;395.7446;137.5886;97;6317.7304;4450;4;2.9184;38;0;45;97;0;79;0;2704;3;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;--;;;0.0000;0.0000;14;0.0000;668;0;1.8634;12;3;1;14;0;12;0;644;0;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;Si;;;408.5106;121.9858;86;6646.8085;4682;4;2.3818;40;1;54;86;0;69;0;2894;3;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;No;18.1073;0.854325;21.1948;8.4779;656;499.9400;38619;65;1.7675;174;20;27;649;7;631;2;35751;63;0;0
